site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,correct_score,1 - 1,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-28T19:19:55Z
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,1x2,X,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-28T19:19:55Z
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,btts,Yes,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-28T19:19:55Z
sportsgambler,crystal-palace-vs-manchester-city,Premier League,2026-08-28,22:00 - Fri 28 Aug,Crystal Palace,Manchester City,over_under,Under,,,,Crystal Palace Asian Hcp +1 @ 1.85,2026-08-28T19:19:55Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,correct_score,1 - 1,,,,Forest Asian Hcp +1 @ 1.97,2026-08-28T19:19:55Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,1x2,X,,,,Forest Asian Hcp +1 @ 1.97,2026-08-28T19:19:55Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,btts,Yes,,,,Forest Asian Hcp +1 @ 1.97,2026-08-28T19:19:55Z
sportsgambler,liverpool-vs-nottingham-forest,Premier League,2026-08-29,14:30 - Sat 29 Aug,Liverpool,Nottingham Forest,over_under,Under,,,,Forest Asian Hcp +1 @ 1.97,2026-08-28T19:19:55Z
sportsgambler,bournemouth-vs-everton,Premier League,2026-08-29,17:00 - Sat 29 Aug,Bournemouth,Everton,correct_score,2 - 1,,,,Bournemouth To Win @ 2.05,2026-08-28T19:19:55Z
sportsgambler,bournemouth-vs-everton,Premier League,2026-08-29,17:00 - Sat 29 Aug,Bournemouth,Everton,1x2,1,,,,Bournemouth To Win @ 2.05,2026-08-28T19:19:55Z
sportsgambler,bournemouth-vs-everton,Premier League,2026-08-29,17:00 - Sat 29 Aug,Bournemouth,Everton,btts,Yes,,,,Bournemouth To Win @ 2.05,2026-08-28T19:19:55Z
sportsgambler,bournemouth-vs-everton,Premier League,2026-08-29,17:00 - Sat 29 Aug,Bournemouth,Everton,over_under,Over,,,,Bournemouth To Win @ 2.05,2026-08-28T19:19:55Z
sportsgambler,coventry-vs-hull,Premier League,2026-08-29,17:00 - Sat 29 Aug,Coventry,Hull,correct_score,2 - 1,,,,Coventry To Win @ 1.87,2026-08-28T19:19:55Z
sportsgambler,coventry-vs-hull,Premier League,2026-08-29,17:00 - Sat 29 Aug,Coventry,Hull,1x2,1,,,,Coventry To Win @ 1.87,2026-08-28T19:19:55Z
sportsgambler,coventry-vs-hull,Premier League,2026-08-29,17:00 - Sat 29 Aug,Coventry,Hull,btts,Yes,,,,Coventry To Win @ 1.87,2026-08-28T19:19:55Z
sportsgambler,coventry-vs-hull,Premier League,2026-08-29,17:00 - Sat 29 Aug,Coventry,Hull,over_under,Over,,,,Coventry To Win @ 1.87,2026-08-28T19:19:55Z
sportsgambler,tottenham-vs-newcastle,Premier League,2026-08-29,19:30 - Sat 29 Aug,Tottenham,Newcastle,correct_score,1 - 2,,,,Newcastle Asian Hcp +0.25 @ 1.80,2026-08-28T19:19:55Z
sportsgambler,tottenham-vs-newcastle,Premier League,2026-08-29,19:30 - Sat 29 Aug,Tottenham,Newcastle,1x2,2,,,,Newcastle Asian Hcp +0.25 @ 1.80,2026-08-28T19:19:55Z
sportsgambler,tottenham-vs-newcastle,Premier League,2026-08-29,19:30 - Sat 29 Aug,Tottenham,Newcastle,btts,Yes,,,,Newcastle Asian Hcp +0.25 @ 1.80,2026-08-28T19:19:55Z
